"Sample","Dilution","Count","CFU_Count","Date_Collected","Collected_By","Experiment_ID","Date_Plated","Date_Read","MTB_Strain_Type","Strain_Modifications","Infection_Route","Mouse_Type","Treatment","Organ_Tissue","Sample_Storage","Preprocessing","Tissue_Homogenization_Method","Timepoint_dpi","Log_Dilution_Factor","Media","Media_Additive","Plate_Type","Spreading_Method","Total_Plates","Number_of_Replicates","Volume_Per_Plate_uL"
"AM_91224_S_8","N_2.2",110,440000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_9","N_4",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_9","N_4.1",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_9","N_4.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_9","N_2",27,108000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_9","N_2.1",24,96000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_9","N_2.2",19,76000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_10","N_4",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_10","N_4.1",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_10","N_4.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_10","N_2",1.6,6400,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_10","N_2.1",1.9,7600,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_10","N_2.2",2.4,9600,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_11","N_4",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_11","N_4.1",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_11","N_4.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_11","N_2",0.1,400,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_11","N_2.1",0.3,1200,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_11","N_2.2",0.1,400,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_12","N_4",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_12","N_4.1",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_12","N_4.2",NA,NA,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_12","N_2",18,72000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_12","N_2.1",32,128000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
"AM_91224_S_12","N_2.2",35,140000,"20240912","AM","AM_081524","Thursday,_September_12,_2024","Tuesday,_October_8,_2024","H37Rv","pMV261-YFP","aerosol","B6,_Ccr2_KO,_Ccr2-Cx3cr1_DKO","none","lung_and_lymph_node","plated_fresh","single_cell_suspension_diluted_in_PBS-Tween","GentleMACS",28,"10^-1_to_10^-4","HBSS_+_PBS","FBS,_EDTA,_Liberase,_DNase","12_well","rotation",24,3,50
